"","logFC","AveExpr","t","P.Value","adj.P.Val","B","gene"
"ATP6V0B",-0.727261775033678,5.97720930942292,-1.95369001668984,0.0546823108367794,0.999012655624892,-3.92902554014403,"ATP6V0B"
"MMGT1",0.745149909428254,5.02014400962458,1.95215762261969,0.0548675467386614,0.999012655624892,-3.96667111828602,"MMGT1"
"HECW2",0.86438267052026,5.70669136341489,1.95132282228554,0.0549686821024035,0.999012655624892,-3.94053323189185,"HECW2"
"HPF1",0.794451819173059,5.1437002124421,1.95048791109949,0.0550699896086217,0.999012655624892,-3.96286301089792,"HPF1"
"DDIT3",0.722856429222489,5.02014400962458,1.94949287122704,0.0551909345777111,0.999012655624892,-3.97106632888958,"DDIT3"
"FAU",0.730378440596867,7.54063958893419,1.94851081738252,0.0553105227465655,0.999012655624892,-3.90522254968094,"FAU"
"LMO3",0.78523404760271,5.64950900945474,1.94799470946315,0.0553734593943028,0.999012655624892,-3.94458153245041,"LMO3"
"NINJ2",-0.893640567107109,4.37447445230269,-1.9479068946531,0.0553841740138753,0.999012655624892,-4.00537913649977,"NINJ2"
"CDK19",0.690099380246496,6.30566386432204,1.94653046034826,0.0555523487171894,0.999012655624892,-3.92380262112622,"CDK19"
"SLC47A1",0.850334599128544,4.7841530172268,1.94628193665211,0.0555827599614969,0.999012655624892,-3.98450596274324,"SLC47A1"
"CCDC134",0.855303364221601,4.25238412118993,1.9450590402146,0.0557326092649924,0.999012655624892,-4.01958370253703,"CCDC134"
"MMP14",0.772911047819679,5.56092347575487,1.94403973213031,0.055857774080765,0.999012655624892,-3.94720732853595,"MMP14"
"MRPL22",0.743853660214606,5.07676558406379,1.94362959982735,0.055908203242742,0.999012655624892,-3.97265574102701,"MRPL22"
"ACVRL1",-0.784460781787979,5.71568463756159,-1.94218596126404,0.0560860187165121,0.999012655624892,-3.95234115074332,"ACVRL1"
"RP9",0.711076945890369,4.94605343340133,1.94192181557057,0.0561186059973782,0.999012655624892,-3.98066528900046,"RP9"
"CD63",0.589094658421048,7.60702285113459,1.941184174812,0.056209692968526,0.999012655624892,-3.91286394336343,"CD63"
"ZNF236",0.678313316761875,5.87363587530333,1.94073599938672,0.0562650969172961,0.999012655624892,-3.94621191444596,"ZNF236"
"RAB30",-0.654435414261794,6.32832963843913,-1.93922053664081,0.0564527841901725,0.999012655624892,-3.93596378689134,"RAB30"
"ATL3",0.570834124994029,7.2472370831577,1.93879372568454,0.0565057398974039,0.999012655624892,-3.92043401976447,"ATL3"
"MEF2D",0.650213153630639,7.37890440207378,1.93861408982923,0.0565280404756575,0.999012655624892,-3.91854959153319,"MEF2D"
"KCNH8",0.90198172968063,4.2478719365232,1.9385867078054,0.0565314404259775,0.999012655624892,-4.02397557260529,"KCNH8"
"LTN1",0.665193125624434,5.71916673822076,1.93816868114114,0.0565833672291377,0.999012655624892,-3.95058852519067,"LTN1"
"PKM",0.585816039178953,7.60719273516011,1.93785864853676,0.0566219053094874,0.999012655624892,-3.91674999025267,"PKM"
"DDRGK1",0.754840882235812,5.22435525951021,1.93732109198533,0.0566887782432362,0.999012655624892,-3.97238284625562,"DDRGK1"
"FXYD1",0.759933916898219,5.28503115197736,1.93579454126194,0.0568790497607877,0.999012655624892,-3.97471262466838,"FXYD1"
"FAM91A1",-0.664281372174845,6.72326268680797,-1.9353238864921,0.056937822191266,0.999012655624892,-3.93245821320501,"FAM91A1"
"SCAF1",0.702286040242553,5.49736896793536,1.93492664181076,0.0569874677728684,0.999012655624892,-3.96378195270493,"SCAF1"
"TMEM136",0.691339822569539,5.8642748720042,1.93474852389695,0.0570097399655378,0.999012655624892,-3.95332355541333,"TMEM136"
"PTP4A1",0.668813121549926,6.50573518766082,1.93461643750272,0.0570262610669358,0.999012655624892,-3.9364790526123,"PTP4A1"
"TMEM68",0.785576131392291,5.14267575751493,1.93460770927891,0.0570273529189233,0.999012655624892,-3.9811028131008,"TMEM68"
"SYNGR1",-0.860086401881459,4.92108385332951,-1.93345907210558,0.0571711960430787,0.999012655624892,-3.98873826083724,"SYNGR1"
"SOX17",-0.86684888155094,4.23076294292,-1.93345153552825,0.0572294559204913,0.999012655624892,-4.02654599925298,"SOX17"
"ADRM1",0.785276482361611,5.35386718827177,1.93228587017137,0.0573184334207917,0.999012655624892,-3.97473250298102,"ADRM1"
"NOSTRIN",-0.775123116335997,5.18486457892818,-1.93156827005836,0.0574086511966936,0.999012655624892,-3.97684923276941,"NOSTRIN"
"IRAK3",-0.754227076931054,6.4718926646746,-1.93067865406458,0.0575206624518942,0.999012655624892,-3.94690966298171,"IRAK3"
"VPS37B",-0.696190220389936,6.04080763988926,-1.93065043774331,0.057524218193625,0.999012655624892,-3.95249981314608,"VPS37B"
"IRF3",0.695626443438507,5.51869751297393,1.92999485380813,0.0576068856015381,0.999012655624892,-3.96696535712922,"IRF3"
"EIF2S3",0.751013947563195,5.723248842981,1.92991604950872,0.0576168294036514,0.999012655624892,-3.9632639587557,"EIF2S3"
"PLEKHA2",0.658669193989977,6.77652203745503,1.92888211630188,0.0577474297554308,0.999012655624892,-3.93819799879063,"PLEKHA2"
"DMD",0.488085129034081,10.0890840685734,1.92823540125972,0.0578292466728106,0.999012655624892,-3.931837091714,"DMD"
"RSRC1",0.637313821803263,6.90276291056781,1.92783989147966,0.0578793316958799,0.999012655624892,-3.93645535014785,"RSRC1"
"AL683813.1",0.828290979736784,4.4781099672154,1.93863357362652,0.0579898904558091,0.999012655624892,-4.0177169577473,"AL683813.1"
"HECTD1",0.544700358214453,7.38126050973406,1.92671947630582,0.0580214143763475,0.999012655624892,-3.9322676842291,"HECTD1"
"NOTCH3",0.47058389144065,8.99888423998048,1.92510531015564,0.0582266311808197,0.999012655624892,-3.92223631014828,"NOTCH3"
"ATP6V0A2",0.744867311734261,5.10901361474781,1.923663004665,0.0584105191503543,0.999012655624892,-3.9931563653486,"ATP6V0A2"
"DDX23",-0.749499857537453,4.98927241619484,-1.9232859461599,0.0584586736954366,0.999012655624892,-3.99740732627563,"DDX23"
"B3GAT2",0.73552433069357,4.55514194335034,1.92323857189326,0.0584647262942861,0.999012655624892,-4.01744243294096,"B3GAT2"
"ZBTB40",0.730852041146269,5.45732644574134,1.92266573386809,0.0585379549192202,0.999012655624892,-3.97949085917437,"ZBTB40"
"RAB23",0.78135847023901,5.37270045397348,1.92147237690283,0.0586907573119724,0.999012655624892,-3.98652503413489,"RAB23"
"RIC8B",0.693725007049843,6.2762887058229,1.92058402706554,0.058804724819831,0.999012655624892,-3.95687896195173,"RIC8B"
"SFR1",0.826430966489204,4.32982309921507,1.9203660025214,0.0588327241214771,0.999012655624892,-4.03375760109481,"SFR1"
"SVEP1",0.851502611557989,4.64899429122637,1.92014116013286,0.0588616108278328,0.999012655624892,-4.01681068974874,"SVEP1"
"CNNM3",0.832036679033529,4.45575270369614,1.91997384784968,0.0588831141362692,0.999012655624892,-4.02910788809733,"CNNM3"
"NUPR1",0.676735747149075,7.11094465207742,1.91932792431813,0.0589661920171446,0.999012655624892,-3.94737300985429,"NUPR1"
"ANKDD1B",-0.903281389256948,4.32141735945992,-1.91900198531496,0.0590081515956575,0.999012655624892,-4.03636899867324,"ANKDD1B"
"SBDS",0.719634407937264,6.70578320741799,1.91810573078717,0.0591236609430876,0.999012655624892,-3.9566395143894,"SBDS"
"PDK3",0.632402465134496,6.73535980255018,1.91558192048,0.0594499599968217,0.999012655624892,-3.95141026152968,"PDK3"
"TPGS2",0.737036859906148,5.29668130484119,1.91555246489655,0.0594537772485571,0.999012655624892,-3.99220221093145,"TPGS2"
"FUT8",-0.669573963978468,7.08433178292082,-1.91537590667657,0.0594766623973139,0.999012655624892,-3.94978749691569,"FUT8"
"H1FX",0.691073975145713,6.59453354160479,1.9153442170151,0.059480770742381,0.999012655624892,-3.95860092234866,"H1FX"
"VAPA",0.610322687219242,7.64175636415679,1.91406202865304,0.0596471993774581,0.999012655624892,-3.94421499810616,"VAPA"
"AP3B1",0.621025858745175,7.32414822550229,1.90907503942345,0.0602982687258084,0.999012655624892,-3.95517044239884,"AP3B1"
"GPAA1",0.821905864502385,5.6736667988775,1.90895177473236,0.0603144372685779,0.999012655624892,-3.98874907787937,"GPAA1"
"CD93",-0.783937937242399,5.65184153859516,-1.90876729787119,0.0603386418252088,0.999012655624892,-3.99179263659945,"CD93"
"KIAA0895",0.78649411509351,4.78382393386767,1.90840186635307,0.0603866130803544,0.999012655624892,-4.02400306531224,"KIAA0895"
"LINGO1",0.678299490338461,7.82714669720624,1.90778535423022,0.0604676175913525,0.999012655624892,-3.95133271798967,"LINGO1"
"ZNF706",0.663413330476364,6.25692206799364,1.90752080261066,0.0605024056414649,0.999012655624892,-3.97480086129272,"ZNF706"
"ADAMTS6",-0.766386523480466,6.28386980861898,-1.90643126785354,0.0606458560477095,0.999012655624892,-3.97457483575832,"ADAMTS6"
"FSTL1",0.673345197384101,6.91819563315045,1.90587395598282,0.0607193440863023,0.999012655624892,-3.96281002632359,"FSTL1"
"CHL1",-0.805541355261892,5.84610532499424,-1.90540697773434,0.0607809785975749,0.999012655624892,-3.98989401185372,"CHL1"
"PRSS23",-0.829412001498842,6.62243915067378,-1.90526030575327,0.0608003481419582,0.999012655624892,-3.97365229585565,"PRSS23"
"METTL26",0.678583301649091,5.71227759514145,1.90385393136883,0.0609863396243372,0.999012655624892,-3.99102002355057,"METTL26"
"IFFO2",0.767765344535801,4.57333085014218,1.90261689299242,0.0611503342589854,0.999012655624892,-4.03927285097801,"IFFO2"
"SCAP",0.734214997072763,5.5210783310973,1.90260956818705,0.0611513064208879,0.999012655624892,-3.99588268081883,"SCAP"
"SLC38A9",0.718260044066703,6.10544408869149,1.90148595459204,0.0613005894069093,0.999012655624892,-3.98196735695633,"SLC38A9"
"MICALL1",-0.751182746597738,5.04632746894735,-1.90088396464951,0.0613806963337078,0.999012655624892,-4.01659188048744,"MICALL1"
"KLHL42",0.641605747859263,6.52362558642413,1.90061853446265,0.0614160452938446,0.999012655624892,-3.97788858518598,"KLHL42"
"DNAJC10",0.654310637756843,6.86136343537459,1.89953266129542,0.0615608369667002,0.999012655624892,-3.97338282710369,"DNAJC10"
"KATNAL2",-0.808702250998031,4.96525558253171,-1.89929207774869,0.0615929556992443,0.999012655624892,-4.02275514795723,"KATNAL2"
"C19orf70",0.816522743591032,5.53144161381344,1.89913927679019,0.0616133625092588,0.999012655624892,-4.00110802999635,"C19orf70"
"SLC35F5",0.681875114113051,6.44264862715326,1.8991317187742,0.0616143720426023,0.999012655624892,-3.97930585560795,"SLC35F5"
"ZNF823",0.786400715177735,4.7177152708233,1.89777926631738,0.061795246027014,0.999012655624892,-4.03473487546228,"ZNF823"
"SLC26A3",0.730146320107873,6.02806512318682,1.90031114128811,0.0619036444287177,0.999012655624892,-3.99610258377822,"SLC26A3"
"SHISA9",-0.796518069107123,4.45460582544502,-1.89689820520218,0.0619133184382851,0.999012655624892,-4.04914735716436,"SHISA9"
"CECR2",-0.745942490042399,5.55553458465966,-1.89671121270226,0.0619384021146083,0.999012655624892,-3.99908532118035,"CECR2"
"EXOSC1",0.781909550831655,4.89770985057252,1.89658179059708,0.0619557681722544,0.999012655624892,-4.0281792998413,"EXOSC1"
"GRASP",-0.731937698616455,5.95025053896913,-1.89517859115734,0.0621443159300022,0.999012655624892,-3.99643462074576,"GRASP"
"C6orf48",0.739922048315573,5.18076318726324,1.89411210291256,0.0622879439107147,0.999012655624892,-4.0197714481777,"C6orf48"
"AIF1L",-0.688734409638861,6.41642355846564,-1.89343540275569,0.0623792230084708,0.999012655624892,-3.98713740361879,"AIF1L"
"GNAO1",-0.755623622403627,5.53074599006112,-1.89314119015326,0.0624189441462357,0.999012655624892,-4.00481985478589,"GNAO1"
"SEMA4C",-0.745178605164648,5.34511464511401,-1.89296232253885,0.0624431031965197,0.999012655624892,-4.01588342693274,"SEMA4C"
"ZBTB38",0.577457274984099,8.22082911793791,1.89268147806753,0.0624810518556921,0.999012655624892,-3.9661158604005,"ZBTB38"
"LTA4H",0.7350746124485,5.24099113059014,1.89262284083546,0.0624889775753576,0.999012655624892,-4.01647511170618,"LTA4H"
"MTO1",0.787864961840186,5.00821582992122,1.89224871639936,0.0625395662163507,0.999012655624892,-4.02763464920353,"MTO1"
"ANKZF1",0.728098376685946,5.12757833640857,1.89115203425573,0.062688057555823,0.999012655624892,-4.02245320428944,"ANKZF1"
"DDX6",0.57532596942695,7.30511346212253,1.89014621944871,0.0628245070495651,0.999012655624892,-3.97742868250918,"DDX6"
"SMIM19",0.684558954836516,5.12170640344294,1.88833388535757,0.0630710024933698,0.999012655624892,-4.0291046966449,"SMIM19"
"SYN2",-0.815155330950452,5.04354372929842,-1.88815053105357,0.0630959859136971,0.999012655624892,-4.03142244809216,"SYN2"
"SLC25A36",0.633160079540142,6.56329779949842,1.88740527055975,0.0631976193271861,0.999012655624892,-3.99046371423955,"SLC25A36"
"TXNDC16",0.671301588975045,5.68834107535977,1.88664779493473,0.0633010601051325,0.999012655624892,-4.00928031426384,"TXNDC16"
"ZSCAN23",0.833173267396789,4.32494437415516,1.88652682459079,0.0633175930245728,0.999012655624892,-4.06597448313028,"ZSCAN23"
"ENTPD1",-0.581786374312778,7.49404966514615,-1.88624931186867,0.0633555342333997,0.999012655624892,-3.9792244646625,"ENTPD1"
"SLC22A18",0.7902983128039,4.76496211577741,1.88528215320166,0.063487912988901,0.999012655624892,-4.04567529588875,"SLC22A18"
"TIMM23B",0.744724087123193,6.11642721452209,1.885030510713,0.0635223945076997,0.999012655624892,-4.00119228981059,"TIMM23B"
"PTPN13",0.705888317453166,6.4981721245439,1.88481019114815,0.0635525969487693,0.999012655624892,-3.9954030901542,"PTPN13"
"EPB41L2",-0.639020839870906,7.19815781984481,-1.88447376810029,0.0635987387747192,0.999012655624892,-3.98462664782087,"EPB41L2"
"PRKAA2",-0.664950519083074,5.94705067992175,-1.88441881929538,0.0636062779172538,0.999012655624892,-4.00549109350423,"PRKAA2"
"BIN3",-0.710551072739861,5.76457458825184,-1.8841214506495,0.0636470908784992,0.999012655624892,-4.00799875742425,"BIN3"
"PAQR5",-0.769795168186964,5.08288952628689,-1.88331817917637,0.0637574479490545,0.999012655624892,-4.0325983742643,"PAQR5"
"UQCRFS1",0.709186725082414,5.59707941157096,1.8832386598048,0.063768381454829,0.999012655624892,-4.01917764904322,"UQCRFS1"
"PROM1",-0.832198000542014,4.37114876295469,-1.88310117653029,0.0637872884308545,0.999012655624892,-4.06674903022462,"PROM1"
"ACOT2",0.812920723352715,4.27165510120394,1.88301769863575,0.0637987707855263,0.999012655624892,-4.07223870477996,"ACOT2"
"HNRNPUL1",0.644432760807288,6.36460102164202,1.88128507499308,0.0640374864412389,0.999012655624892,-4.00408702722283,"HNRNPUL1"
"SSH1",-0.657340359701825,6.39677878083683,-1.88045325012981,0.0641523601036039,0.999012655624892,-4.00369931115196,"SSH1"
"SLC24A3",0.899545494928614,5.73901458543868,1.87979121604198,0.0642439100602215,0.999012655624892,-4.0141332001406,"SLC24A3"
"RACK1",0.600532425195926,7.17438720351948,1.8797668910153,0.0642472759644242,0.999012655624892,-3.99307427884189,"RACK1"
"CEP63",0.725305179483766,5.92976843333836,1.87971710958573,0.0642541647871682,0.999012655624892,-4.00819572323089,"CEP63"
"TNFRSF11B",0.852241572032758,4.48870419694684,1.87951927676667,0.0642815473199939,0.999012655624892,-4.06588278873478,"TNFRSF11B"
"RAB39B",-0.866833376026138,4.03909422025071,-1.88810076428578,0.0643969709394546,0.999012655624892,-4.07436157451873,"RAB39B"
"ATP6V1A",-0.635174604637126,6.02947452408371,-1.87820288753259,0.0644640026591411,0.999012655624892,-4.01174091629216,"ATP6V1A"
"LRRC45",0.860169207970955,4.0659636684367,1.89387080737776,0.0645504094829946,0.999012655624892,-4.08307539575323,"LRRC45"
"LIMK2",-0.764736068462989,5.85200799456411,-1.87716809051672,0.064607734766996,0.999012655624892,-4.01689945285066,"LIMK2"
"CAPN2",0.655148979484653,6.42310874976447,1.87638742370311,0.0647163471354842,0.999012655624892,-4.00501726527351,"CAPN2"
"NUBPL",0.673648181885704,6.16632018187848,1.87566682830827,0.0648167384244882,0.999012655624892,-4.00912452373479,"NUBPL"
"PNPLA2",0.685396193581918,5.62108350867915,1.87411578015586,0.0650332712570993,0.999012655624892,-4.02565103566363,"PNPLA2"
"TANGO6",0.634208426878705,6.36382258751684,1.87398802611877,0.0650511333879031,0.999012655624892,-4.00555129414372,"TANGO6"
"RANBP17",0.706375361941773,4.95928361649627,1.87244520621644,0.0652671716752826,0.999012655624892,-4.04790536487578,"RANBP17"
"EPHA3",0.755751011119404,5.97933576433233,1.8716016636376,0.0653855467123348,0.999012655624892,-4.01869909933247,"EPHA3"
"NTNG2",-0.855968470370111,4.41267421546946,-1.87144594102468,0.0654074191537693,0.999012655624892,-4.07326582091418,"NTNG2"
"GMPR2",-0.806815420180612,4.53476454658222,-1.87014504431026,0.0655903809559297,0.999012655624892,-4.06974997134925,"GMPR2"
"SLC25A44",-0.738519251892279,4.63295046623163,-1.86911474974226,0.0657355900940701,0.999012655624892,-4.06275207993247,"SLC25A44"
"ACER2",-0.754814905526821,5.39240656289174,-1.86761840674159,0.0659469656793903,0.999012655624892,-4.03932431109049,"ACER2"
"RTL8B",0.818867174195972,4.44511801246768,1.86727987469967,0.0659948664729617,0.999012655624892,-4.07949096624823,"RTL8B"
"GMCL1",0.71384630590343,5.56608049935297,1.86722877257959,0.0660020997409159,0.999012655624892,-4.03320177374433,"GMCL1"
"RPL3",0.761407443982374,6.93014092141597,1.8667438258174,0.0660707749174248,0.999012655624892,-4.01121560437412,"RPL3"
"HIGD1B",-0.813383631653288,5.31254162971071,-1.86590354570221,0.0661899125755297,0.999012655624892,-4.0456899374631,"HIGD1B"
"C7orf50",-0.680556514051657,6.26292967956254,-1.86575337880348,0.0662112227550884,0.999012655624892,-4.02107638561198,"C7orf50"
"MAP3K12",0.784524560306288,4.60814175001002,1.86560035236074,0.0662329446706457,0.999012655624892,-4.07053143095716,"MAP3K12"
"WASHC4",0.630200605226717,7.12407876052573,1.86553744162261,0.0662418765116051,0.999012655624892,-4.00754915417225,"WASHC4"
"RBM26",0.545671361923658,7.62483073209488,1.8650565138802,0.0663101903980336,0.999012655624892,-4.00328872448152,"RBM26"
"PHF21B",-0.751994616807163,4.48907374180298,-1.86495401737986,0.0663247572803969,0.999012655624892,-4.07416697904253,"PHF21B"
"ZNF189",-0.717722721913528,4.98345982513566,-1.86478108602745,0.0663493405214117,0.999012655624892,-4.05537783464785,"ZNF189"
"OLAH",0.803502117123362,4.60845549755704,1.86448439712183,0.0663915345060226,0.999012655624892,-4.07065899428458,"OLAH"
"PCSK1N",-0.830487993767556,5.47045261453598,-1.86414876991276,0.0664392933580479,0.999012655624892,-4.04538388650034,"PCSK1N"
"SLC7A2",0.69029232894692,6.48292905387411,1.86289509399036,0.0666179437349026,0.999012655624892,-4.02004430021085,"SLC7A2"
"ELOVL7",-0.729684715696221,7.79211542477004,-1.86254393825772,0.0666680562333514,0.999012655624892,-4.00599058541943,"ELOVL7"
"SLC27A3",0.793193724289086,4.5342849226968,1.86215869796123,0.0667230693120197,0.999012655624892,-4.0784945510404,"SLC27A3"
"DES",0.904055102268622,7.77928818583574,1.8614944236061,0.0668180186704806,0.999012655624892,-4.00606954658865,"DES"
"CMYA5",-0.75290645409957,4.53233385873559,-1.8612527089142,0.066852596814663,0.999012655624892,-4.07997478909939,"CMYA5"
"AK4",0.712175742783551,5.71176551159901,1.8606605853837,0.0669373657632516,0.999012655624892,-4.03409888946499,"AK4"
